mode,accuracy,balanced_accuracy,f1_macro,mcc,roc_auc,pr_auc,avg_ns,avg_ts,nodes,leaves,depth,train_ms,infer_ms,dataset,fold,theta_accept,theta_reject,gamma
metacog,0.9473684210526315,0.9487012987012987,0.9449275362318841,0.8904905361044291,0.9512987012987013,0.9514896867838044,0.2128605955282232,0.9904241124341877,5,3,3,54081.249475479126,1.5170574188232422,breast_cancer,0,0.15,0.01,0.4
metacog,0.9649122807017544,0.9545454545454546,0.9623015873015872,0.9273353546322172,0.9318181818181818,0.9459459459459459,0.2972640601417964,0.9858737888548949,7,4,3,54078.43852043152,1.5859603881835938,breast_cancer,1,0.15,0.01,0.4
metacog,0.9298245614035088,0.9146825396825397,0.922972972972973,0.8486684247915055,0.9034391534391535,0.9130116959064327,0.2784189762127132,0.9902492992693803,5,3,3,53628.196239471436,1.4889240264892578,breast_cancer,2,0.15,0.01,0.4
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,53011.92545890808,1.543283462524414,breast_cancer,3,0.15,0.01,0.4
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,54031.63504600525,1.4979839324951172,breast_cancer,4,0.15,0.01,0.4
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.8462732919254659,0.5539805097451275,0.35224414805819054,0.8131964404977765,7,4,4,12386.38949394226,10.815620422363281,adult,0,0.15,0.01,0.4
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,14744.457483291626,6.348133087158203,adult,1,0.15,0.01,0.4
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.7644692264257482,0.47446754883427855,0.2522914703619224,0.9079405356615389,11,6,5,16998.862743377686,5.421161651611328,adult,2,0.15,0.01,0.4
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,7153.144359588623,4.608154296875,adult,3,0.15,0.01,0.4
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6472.576379776001,5.698204040527344,adult,4,0.15,0.01,0.4
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,250.46443939208984,0.3771781921386719,iris,0,0.15,0.01,0.5
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,252.29740142822266,0.36787986755371094,iris,1,0.15,0.01,0.5
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,251.31535530090332,0.3790855407714844,iris,2,0.15,0.01,0.5
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,258.6939334869385,0.42510032653808594,iris,3,0.15,0.01,0.5
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,260.5268955230713,0.36144256591796875,iris,4,0.15,0.01,0.5
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,1845.998764038086,0.4191398620605469,wine,0,0.15,0.01,0.5
metacog,0.9444444444444444,0.9523809523809524,0.9440559440559441,0.9209401941068135,0.9810855810855811,,0.09676720274524803,0.992956148927088,7,4,4,6795.430898666382,1.1529922485351562,wine,1,0.15,0.01,0.5
metacog,0.6111111111111112,0.6,0.5185185185185185,0.5167423893288018,0.7494949494949495,,0.3774030947679678,0.9761711209664234,5,3,3,4001.457929611206,0.5304813385009766,wine,2,0.15,0.01,0.5
metacog,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.5995445191824106,0.8387445887445887,,0.28708262043670824,0.9870125191045439,5,3,3,3903.6240577697754,0.7538795471191406,wine,3,0.15,0.01,0.5
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,1859.65895652771,0.4246234893798828,wine,4,0.15,0.01,0.5
metacog,0.9473684210526315,0.9487012987012987,0.9449275362318841,0.8904905361044291,0.9512987012987013,0.9514896867838044,0.2128605955282232,0.9904241124341877,5,3,3,52964.407444000244,1.438140869140625,breast_cancer,0,0.15,0.01,0.5
metacog,0.9649122807017544,0.9545454545454546,0.9623015873015872,0.9273353546322172,0.9318181818181818,0.9459459459459459,0.2972640601417964,0.9858737888548949,7,4,3,53376.47557258606,1.5759468078613281,breast_cancer,1,0.15,0.01,0.5
metacog,0.9298245614035088,0.9146825396825397,0.922972972972973,0.8486684247915055,0.9034391534391535,0.9130116959064327,0.2784189762127132,0.9902492992693803,5,3,3,52766.49355888367,1.5230178833007812,breast_cancer,2,0.15,0.01,0.5
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,52462.27812767029,1.550912857055664,breast_cancer,3,0.15,0.01,0.5
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,53296.49209976196,3.2873153686523438,breast_cancer,4,0.15,0.01,0.5
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.8462732919254659,0.5539805097451275,0.35224414805819054,0.8131964404977765,7,4,4,11879.22716140747,5.230426788330078,adult,0,0.15,0.01,0.5
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,14432.647466659546,7.431507110595703,adult,1,0.15,0.01,0.5
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.7644692264257482,0.47446754883427855,0.2522914703619224,0.9079405356615389,11,6,5,16602.794647216797,5.463600158691406,adult,2,0.15,0.01,0.5
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,7118.017196655273,5.955696105957031,adult,3,0.15,0.01,0.5
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,7372.828722000122,4.75621223449707,adult,4,0.15,0.01,0.5
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5087148216635994,0.9931689782126119,3,2,2,428.3947944641113,0.41961669921875,iris,0,0.15,0.03,0.0
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5053783704402405,0.9846235543341044,3,2,2,443.4397220611572,0.6668567657470703,iris,1,0.15,0.03,0.0
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5003001606412475,0.9925327311980254,3,2,2,476.07946395874023,0.45108795166015625,iris,2,0.15,0.03,0.0
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5053783704402405,0.9923855873540359,3,2,2,446.2296962738037,0.7448196411132812,iris,3,0.15,0.03,0.0
metacog,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.9166666666666666,,0.3480481874205793,0.9787975908486728,7,4,4,730.9286594390869,0.5452632904052734,iris,4,0.15,0.03,0.0
metacog,1.0,1.0,1.0,1.0,1.0,,0.2877135249346605,0.9622918623199627,9,5,4,6049.351692199707,0.5724430084228516,wine,0,0.15,0.03,0.0
metacog,0.9444444444444444,0.9523809523809524,0.9440559440559441,0.9209401941068135,0.9810855810855811,,0.09676720274524803,0.992956148927088,7,4,4,6919.821500778198,0.5831718444824219,wine,1,0.15,0.03,0.0
metacog,0.6111111111111112,0.6,0.5185185185185185,0.5167423893288018,0.7494949494949495,,0.3774030947679678,0.9761711209664234,5,3,3,3939.913034439087,0.568389892578125,wine,2,0.15,0.03,0.0
metacog,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.5995445191824106,0.8387445887445887,,0.28708262043670824,0.9870125191045439,5,3,3,3916.734218597412,1.0607242584228516,wine,3,0.15,0.03,0.0
metacog,0.8888888888888888,0.9047619047619048,0.8885003885003885,0.8457943925233645,0.9235070485070486,,0.24828160209775718,0.9703026118717079,7,4,3,5446.50411605835,0.5745887756347656,wine,4,0.15,0.03,0.0
metacog,0.9473684210526315,0.9487012987012987,0.9449275362318841,0.8904905361044291,0.9512987012987013,0.9514896867838044,0.21358133163914025,0.9888872175996579,5,3,3,53872.133016586304,1.531362533569336,breast_cancer,0,0.15,0.03,0.0
metacog,0.9649122807017544,0.9545454545454546,0.9623015873015872,0.9273353546322172,0.9318181818181818,0.9459459459459459,0.2977781401192274,0.9858737888548949,7,4,3,53812.56628036499,1.5671253204345703,breast_cancer,1,0.15,0.03,0.0
metacog,0.9298245614035088,0.9146825396825397,0.922972972972973,0.8486684247915055,0.9034391534391535,0.9130116959064327,0.2798662637828419,0.9830167275941617,5,3,3,52991.8155670166,1.4743804931640625,breast_cancer,2,0.15,0.03,0.0
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4142019566762563,0.9709976809823655,5,3,3,52988.15608024597,1.909017562866211,breast_cancer,3,0.15,0.03,0.0
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.3303387131174819,0.959075996239208,5,3,3,54448.86088371277,2.927064895629883,breast_cancer,4,0.15,0.03,0.0
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.8526962168266516,0.5659558744201101,0.21656486078295398,0.8518420713817623,13,7,6,19178.287506103516,12.206792831420898,adult,0,0.15,0.03,0.0
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.44062217910693524,0.8797266491742846,7,4,4,14659.806728363037,9.142160415649414,adult,1,0.15,0.03,0.0
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,7405.665159225464,5.782127380371094,adult,2,0.15,0.03,0.0
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.8018068887634104,0.5049458908782878,0.2326180300127681,0.8406603383318082,17,9,8,18762.471437454224,5.813121795654297,adult,3,0.15,0.03,0.0
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6199.887990951538,7.200717926025391,adult,4,0.15,0.03,0.0
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,263.1981372833252,0.37384033203125,iris,0,0.15,0.03,0.1
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,249.5129108428955,0.38933753967285156,iris,1,0.15,0.03,0.1
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,265.13195037841797,0.3674030303955078,iris,2,0.15,0.03,0.1
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,252.52151489257812,0.3898143768310547,iris,3,0.15,0.03,0.1
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,286.0243320465088,0.3719329833984375,iris,4,0.15,0.03,0.1
metacog,1.0,1.0,1.0,1.0,1.0,,0.2850215115593363,0.9703851012969208,7,4,3,6036.447286605835,0.5867481231689453,wine,0,0.15,0.03,0.1
metacog,0.9444444444444444,0.9523809523809524,0.9440559440559441,0.9209401941068135,0.9810855810855811,,0.09676720274524803,0.992956148927088,7,4,4,6778.791427612305,0.7338523864746094,wine,1,0.15,0.03,0.1
metacog,0.6111111111111112,0.6,0.5185185185185185,0.5167423893288018,0.7494949494949495,,0.3774030947679678,0.9761711209664234,5,3,3,4056.813955307007,0.7932186126708984,wine,2,0.15,0.03,0.1
metacog,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.5995445191824106,0.8387445887445887,,0.28708262043670824,0.9870125191045439,5,3,3,3905.089855194092,0.5559921264648438,wine,3,0.15,0.03,0.1
metacog,0.8888888888888888,0.9047619047619048,0.8885003885003885,0.8457943925233645,0.9235070485070486,,0.24828160209775718,0.9703026118717079,7,4,3,5265.608549118042,1.0309219360351562,wine,4,0.15,0.03,0.1
metacog,0.9473684210526315,0.9487012987012987,0.9449275362318841,0.8904905361044291,0.9512987012987013,0.9514896867838044,0.2128605955282232,0.9904241124341877,5,3,3,52594.342947006226,1.8529891967773438,breast_cancer,0,0.15,0.03,0.1
metacog,0.9649122807017544,0.9545454545454546,0.9623015873015872,0.9273353546322172,0.9318181818181818,0.9459459459459459,0.2972640601417964,0.9858737888548949,7,4,3,52988.13891410828,1.5935897827148438,breast_cancer,1,0.15,0.03,0.1
metacog,0.9298245614035088,0.9146825396825397,0.922972972972973,0.8486684247915055,0.9034391534391535,0.9130116959064327,0.2784189762127132,0.9902492992693803,5,3,3,52575.86717605591,1.5392303466796875,breast_cancer,2,0.15,0.03,0.1
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,51463.14525604248,1.5397071838378906,breast_cancer,3,0.15,0.03,0.1
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,52024.88613128662,1.5006065368652344,breast_cancer,4,0.15,0.03,0.1
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.8462732919254659,0.5539805097451275,0.35224414805819054,0.8131964404977765,7,4,4,10659.511804580688,5.739688873291016,adult,0,0.15,0.03,0.1
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,12718.748092651367,6.638765335083008,adult,1,0.15,0.03,0.1
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6326.272249221802,6.361722946166992,adult,2,0.15,0.03,0.1
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,6308.626890182495,5.014896392822266,adult,3,0.15,0.03,0.1
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6182.816743850708,4.336357116699219,adult,4,0.15,0.03,0.1
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,254.72044944763184,0.3662109375,iris,0,0.15,0.03,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,250.87261199951172,0.38552284240722656,iris,1,0.15,0.03,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,274.5480537414551,0.3559589385986328,iris,2,0.15,0.03,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,243.8793182373047,0.3719329833984375,iris,3,0.15,0.03,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,280.57241439819336,0.38695335388183594,iris,4,0.15,0.03,0.15
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,1978.5981178283691,0.431060791015625,wine,0,0.15,0.03,0.15
metacog,0.9444444444444444,0.9523809523809524,0.9440559440559441,0.9209401941068135,0.9810855810855811,,0.09676720274524803,0.992956148927088,7,4,4,6714.661598205566,0.6189346313476562,wine,1,0.15,0.03,0.15
metacog,0.6111111111111112,0.6,0.5185185185185185,0.5167423893288018,0.7494949494949495,,0.3774030947679678,0.9761711209664234,5,3,3,3911.8688106536865,0.5507469177246094,wine,2,0.15,0.03,0.15
metacog,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.5995445191824106,0.8387445887445887,,0.28708262043670824,0.9870125191045439,5,3,3,4060.6436729431152,0.6844997406005859,wine,3,0.15,0.03,0.15
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,1859.325647354126,0.423431396484375,wine,4,0.15,0.03,0.15
metacog,0.9473684210526315,0.9487012987012987,0.9449275362318841,0.8904905361044291,0.9512987012987013,0.9514896867838044,0.2128605955282232,0.9904241124341877,5,3,3,52364.63737487793,1.500844955444336,breast_cancer,0,0.15,0.03,0.15
metacog,0.9649122807017544,0.9545454545454546,0.9623015873015872,0.9273353546322172,0.9318181818181818,0.9459459459459459,0.2972640601417964,0.9858737888548949,7,4,3,52850.28338432312,1.8379688262939453,breast_cancer,1,0.15,0.03,0.15
metacog,0.9298245614035088,0.9146825396825397,0.922972972972973,0.8486684247915055,0.9034391534391535,0.9130116959064327,0.2784189762127132,0.9902492992693803,5,3,3,52208.58025550842,1.5633106231689453,breast_cancer,2,0.15,0.03,0.15
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,51200.32262802124,1.4688968658447266,breast_cancer,3,0.15,0.03,0.15
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,51505.05542755127,2.61688232421875,breast_cancer,4,0.15,0.03,0.15
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.8462732919254659,0.5539805097451275,0.35224414805819054,0.8131964404977765,7,4,4,10730.344772338867,6.674528121948242,adult,0,0.15,0.03,0.15
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,12681.967973709106,5.3348541259765625,adult,1,0.15,0.03,0.15
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6315.078258514404,4.288196563720703,adult,2,0.15,0.03,0.15
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,6406.859636306763,5.366086959838867,adult,3,0.15,0.03,0.15
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6277.759075164795,4.584074020385742,adult,4,0.15,0.03,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,262.540340423584,0.3647804260253906,iris,0,0.15,0.03,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,254.22143936157227,0.400543212890625,iris,1,0.15,0.03,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,267.5890922546387,0.6384849548339844,iris,2,0.15,0.03,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,245.69010734558105,0.3681182861328125,iris,3,0.15,0.03,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,279.61087226867676,0.385284423828125,iris,4,0.15,0.03,0.2
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,2012.3612880706787,0.4258155822753906,wine,0,0.15,0.03,0.2
metacog,0.9444444444444444,0.9523809523809524,0.9440559440559441,0.9209401941068135,0.9810855810855811,,0.09676720274524803,0.992956148927088,7,4,4,6934.241533279419,0.6632804870605469,wine,1,0.15,0.03,0.2
metacog,0.6111111111111112,0.6,0.5185185185185185,0.5167423893288018,0.7494949494949495,,0.3774030947679678,0.9761711209664234,5,3,3,4025.6638526916504,0.5359649658203125,wine,2,0.15,0.03,0.2
metacog,0.6666666666666666,0.6666666666666666,0.5666666666666667,0.5995445191824106,0.8387445887445887,,0.28708262043670824,0.9870125191045439,5,3,3,4112.405061721802,0.5347728729248047,wine,3,0.15,0.03,0.2
